Name,smiles,standard_value,standard_type,Source,classes,pIC50
CHEMBL1202088,N#C[C@H]1CCCN1C(=O)CNCCN1CCN(c2cccc(F)c2)C1=O.O=C(O)C(=O)O,60.1,IC50,ChEMBL,1,7.221125527997261
CHEMBL1202084,N#C[C@H]1CCCN1C(=O)CNCCN1CCN(c2ccccc2F)C1=O.O=C(O)C(=O)O,133.6,IC50,ChEMBL,1,6.874193541860473
CHEMBL1202094,COc1cc(OC)cc(N2CCN(CCNCC(=O)N3CCC[C@@H]3C#N)C2=O)c1.O=C(O)C(=O)O,20.4,IC50,ChEMBL,1,7.690369832574101
CHEMBL1202080,COc1ccc(N2CCN(CCNCC(=O)N3CCC[C@@H]3C#N)C2=O)cc1OC.O=C(O)C(=O)O,2.0,IC50,ChEMBL,1,8.698970004336019
CHEMBL1202085,COc1cc(N2CCN(CCNCC(=O)N3CCC[C@@H]3C#N)C2=O)cc(OC)c1OC.O=C(O)C(=O)O,165.6,IC50,ChEMBL,1,6.780939667551139
CHEMBL376359,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,10.0,IC50,ChEMBL,1,8.0
CHEMBL567263,N[C@@H](CCN1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F,90.0,IC50,ChEMBL,1,7.045757490560675
CHEMBL566460,N[C@@H](CCN1CCC[C@H]1c1nc(-c2ccccc2)no1)Cc1ccccc1F,31.0,IC50,ChEMBL,1,7.508638306165727
CHEMBL585663,N[C@@H](CCN1CCC[C@H]1c1noc(-c2ccccc2)n1)Cc1ccccc1F,90.0,IC50,ChEMBL,1,7.045757490560675
CHEMBL565613,N[C@@H](CCN1CCC[C@H]1c1ncn(-c2ccccc2)n1)Cc1ccccc1F,62.0,IC50,ChEMBL,1,7.2076083105017466
CHEMBL584276,N[C@@H](CCN1CCC[C@H]1c1nnc(-c2ccccc2)o1)Cc1ccccc1F,120.0,IC50,ChEMBL,1,6.920818753952375
CHEMBL566617,N[C@@H](CCN1CCC[C@H]1c1nc(-c2ccccc2)co1)Cc1ccccc1F,76.0,IC50,ChEMBL,1,7.119186407719209
CHEMBL565999,N[C@@H](CCN1CCC[C@H]1c1ccn(-c2ccccc2)n1)Cc1ccccc1F,180.0,IC50,ChEMBL,1,6.7447274948966935
CHEMBL566854,N[C@@H](CCN1CCC[C@H]1c1cn(-c2ccccc2)nn1)Cc1ccccc1F,130.0,IC50,ChEMBL,1,6.886056647693163
CHEMBL1090,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,62.0,IC50,ChEMBL,1,7.2076083105017466
CHEMBL567278,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(C2CC2)no1)Cc1cc(F)c(F)cc1F,7.0,IC50,ChEMBL,1,8.154901959985743
CHEMBL565633,CC(C)(C)c1noc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)n1,2.0,IC50,ChEMBL,1,8.698970004336019
CHEMBL566672,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(CC2CC2)no1)Cc1cc(F)c(F)cc1F,3.0,IC50,ChEMBL,1,8.522878745280337
CHEMBL565813,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(C2(C(F)(F)F)CC2)no1)Cc1cc(F)c(F)cc1F,2.0,IC50,ChEMBL,1,8.698970004336019
CHEMBL585129,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(N2CCOCC2)no1)Cc1cc(F)c(F)cc1F,4.0,IC50,ChEMBL,1,8.397940008672037
CHEMBL566616,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(N2CCCC2)no1)Cc1cc(F)c(F)cc1F,4.0,IC50,ChEMBL,1,8.397940008672037
CHEMBL566425,CS(=O)(=O)N1CC(c2noc([C@@H]3CCCN3C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)n2)C1,1.0,IC50,ChEMBL,1,9.0
CHEMBL567279,CC(=O)N1CC(c2noc([C@@H]3CCCN3C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)n2)C1,5.0,IC50,ChEMBL,1,8.301029995663981
CHEMBL584494,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2ccccn2)no1)Cc1cc(F)c(F)cc1F,10.0,IC50,ChEMBL,1,8.0
CHEMBL566628,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2cnccn2)no1)Cc1cc(F)c(F)cc1F,2.0,IC50,ChEMBL,1,8.698970004336019
CHEMBL567727,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2ncccn2)no1)Cc1cc(F)c(F)cc1F,4.0,IC50,ChEMBL,1,8.397940008672037
CHEMBL566829,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2ncc(F)cc2F)no1)Cc1cc(F)c(F)cc1F,3.0,IC50,ChEMBL,1,8.522878745280337
CHEMBL566419,N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2CC2)n1)Cc1cc(F)c(F)cc1F,17.0,IC50,ChEMBL,1,7.769551078621726
CHEMBL584692,N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2(C(F)(F)F)CC2)n1)Cc1cc(F)c(F)cc1F,11.0,IC50,ChEMBL,1,7.958607314841775
CHEMBL584698,N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2(O)CC2)n1)Cc1cc(F)c(F)cc1F,17.0,IC50,ChEMBL,1,7.769551078621726
CHEMBL585290,N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2(F)CC2)n1)Cc1cc(F)c(F)cc1F,22.0,IC50,ChEMBL,1,7.657577319177793
CHEMBL567728,CC(C)(F)c1nc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)no1,16.0,IC50,ChEMBL,1,7.795880017344075
CHEMBL565600,CC1(c2nc([C@@H]3CCCN3C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)no2)COC1,2.0,IC50,ChEMBL,1,8.698970004336019
CHEMBL567270,N[C@@H](CC(=O)N1CCC[C@H]1c1ncn(-c2ccccn2)n1)Cc1cc(F)c(F)cc1F,28.0,IC50,ChEMBL,1,7.552841968657781
CHEMBL568111,CC(C)(C)c1nc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)no1,32.0,IC50,ChEMBL,1,7.494850021680094
CHEMBL567893,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@@H](NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](C(C)C)N(C)C)C(C)C)C(C)C)[C@@H](C)O,10000.0,IC50,ChEMBL,0,5.0
CHEMBL590326,COc1cc2c(cc1OC)C1CC(N)C(N3CCCC3=O)CN1CC2,510.0,IC50,ChEMBL,1,6.292429823902063
CHEMBL592779,COc1cc2c(cc1OC)C1CC(N)C(N3CCCCC3=O)CN1CC2,30.0,IC50,ChEMBL,1,7.522878745280337
CHEMBL592778,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3CCCCC3=O)CN1CC2,22.0,IC50,ChEMBL,1,7.657577319177793
CHEMBL600440,COc1cc2c(cc1OC)[C@H]1C[C@@H](N)[C@H](N3CCCCC3=O)CN1CC2,7800.0,IC50,ChEMBL,2,5.107905397309519
CHEMBL592547,COc1cc2c(cc1OC)C1CC(N)C(N3CCCCCC3=O)CN1CC2,430.0,IC50,ChEMBL,1,6.366531544420414
CHEMBL605285,COc1cc2c(cc1OC)C1CC(N)C(N3CCC[S+]3[O-])CN1CC2,1330.0,IC50,ChEMBL,2,5.876148359032914
CHEMBL589598,COc1cc2c(cc1OC)C1CC(N)C(N3CCCC[S+]3[O-])CN1CC2,142.0,IC50,ChEMBL,1,6.847711655616943
CHEMBL590330,COc1cc2c(cc1OC)C1CC(N)C(N3CCOC3=O)CN1CC2,1150.0,IC50,ChEMBL,2,5.939302159646388
CHEMBL600045,COc1cc2c(cc1OC)C1CC(N)C(N3CCCOC3=O)CN1CC2,142.0,IC50,ChEMBL,1,6.847711655616943
CHEMBL590086,COc1cc2c(cc1OC)C1CC(N)C(N3CCC(C)CC3=O)CN1CC2,19.0,IC50,ChEMBL,1,7.721246399047171
CHEMBL590329,COc1cc2c(cc1OC)C1CC(N)C(N3CC(C)CCC3=O)CN1CC2,3.7,IC50,ChEMBL,1,8.431798275933005
CHEMBL590812,COc1cc2c(cc1OC)C1CC(N)C(N3CC(C)CC3=O)CN1CC2,9.3,IC50,ChEMBL,1,8.031517051446064
CHEMBL601074,CCC1CC(=O)N(C2CN3CCc4cc(OC)c(OC)cc4C3CC2N)C1,13.0,IC50,ChEMBL,1,7.886056647693163
CHEMBL591060,COc1cc2c(cc1OC)C1CC(N)C(N3CCC(C)C3=O)CN1CC2,10000.0,IC50,ChEMBL,0,5.0
CHEMBL591289,COc1cc2c(cc1OC)C1CC(N)C(N3C(=O)CCC3C)CN1CC2,2200.0,IC50,ChEMBL,2,5.657577319177793
CHEMBL591290,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](C)CC3=O)CN1CC2,13.0,IC50,ChEMBL,1,7.886056647693163
CHEMBL591291,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@H](C)CC3=O)CN1CC2,2.6,IC50,ChEMBL,1,8.585026652029182
CHEMBL591118,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)CN1CC2,6.8,IC50,ChEMBL,1,8.167491087293763
CHEMBL591117,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@H](CF)CC3=O)CN1CC2,3.6,IC50,ChEMBL,1,8.443697499232712
CHEMBL591982,CCc1cccc([C@H]2CN3CCc4cc(OC)c(OC)cc4[C@@H]3CC2N)c1,61.0,IC50,ChEMBL,1,7.214670164989233
CHEMBL591277,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cccc(C4CC4)c3)CN1CC2,38.0,IC50,ChEMBL,1,7.42021640338319
CHEMBL591278,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cccc(C(C)C)c3)CN1CC2,5500.0,IC50,ChEMBL,2,5.259637310505756
CHEMBL591279,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cccc(CF)c3)CN1CC2,0.5,IC50,ChEMBL,1,9.301029995663981
CHEMBL601937,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cc(C)ccc3C)CN1CC2,1.7,IC50,ChEMBL,1,8.769551078621726
CHEMBL598470,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cc(CF)ccn3)CN1CC2,1.2,IC50,ChEMBL,1,8.920818753952375
CHEMBL590557,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3cc(C)ccn3)CN1CC2,11.0,IC50,ChEMBL,1,7.958607314841775
CHEMBL598754,COc1cc2c(cc1OC)[C@H]1C[C@@H](N)[C@H](c3cc(C)ccn3)CN1CC2,53000.0,IC50,ChEMBL,0,4.275724130399211
CHEMBL598755,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cc(C)ccn3)CN1CC2,19.0,IC50,ChEMBL,1,7.721246399047171
CHEMBL401229,Nc1ccc([C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)C[C@@H]2N)cc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL236934,CC(C)c1ccc([C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)C[C@@H]2N)cc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL236935,COC(=O)c1ccc([C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)C[C@@H]2N)cc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL237140,COc1ccc([C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)C[C@@H]2N)cc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL237141,CN(C)c1ccc([C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)C[C@@H]2N)cc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL237357,N[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@H]1c1ccc(O)cc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL235202,N#Cc1cccnc1N1C[C@H](c2ccccc2)[C@@H](N)C1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL235420,N[C@H]1CN(c2cc(-c3ccccc3Cl)ncn2)C[C@@H]1c1ccccc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL392698,N[C@H]1CN(c2cc(Cl)nc(-c3ccccc3)n2)C[C@@H]1c1ccccc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL238201,Cn1cnc2c(N3C[C@H](c4ccccc4)[C@@H](N)C3)ncnc21,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL238202,N[C@H]1CN(c2cc(-c3ccc(O)cc3)ncn2)C[C@@H]1c1ccccc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL392907,N[C@H]1CN(c2cc(-c3ccc(Cl)cc3)ncn2)C[C@@H]1c1ccccc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL398101,CC(=O)c1ccc(N2C[C@H](c3ccccc3)[C@@H](N)C2)nc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL234986,N[C@H]1CN(c2cnc3ccccc3n2)C[C@@H]1c1ccccc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL234987,N[C@H]1CN(c2ccc3ccccc3n2)C[C@@H]1c1ccccc1,3000.0,IC50,ChEMBL,2,5.522878745280337
CHEMBL76578,O=C(CO)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)NCc1ccccc1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1083589,Cl.N#C[C@@H]1CCCN1C(=O)CN[C@H]1C[C@H]2C[C@@H](O)C[C@H]2C1,12.0,IC50,ChEMBL,1,7.920818753952375
CHEMBL1082653,CO[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,8.0,IC50,ChEMBL,1,8.096910013008056
CHEMBL1082654,CCO[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,59.0,IC50,ChEMBL,1,7.229147988357855
CHEMBL1082973,CN(C)C(=O)O[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,65.0,IC50,ChEMBL,1,7.187086643357144
CHEMBL1082974,CCN(CC)C(=O)O[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,80.0,IC50,ChEMBL,1,7.096910013008056
CHEMBL1083916,CC(C)NC(=O)O[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,204.0,IC50,ChEMBL,1,6.690369832574102
CHEMBL1084473,CC(C)(C)NC(=O)O[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,326.0,IC50,ChEMBL,1,6.486782399932061
CHEMBL1082345,Cl.N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2C[C@H](OC(=O)Nc3ccccc3)C[C@@H]2C1,121.0,IC50,ChEMBL,1,6.91721462968355
CHEMBL1082346,CO[C@@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,27.0,IC50,ChEMBL,1,7.568636235841013
CHEMBL1082347,CO[C@@H]1C[C@H]2C[C@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,27.0,IC50,ChEMBL,1,7.568636235841013
CHEMBL1082348,CO[C@H]1C[C@H]2C[C@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,47.0,IC50,ChEMBL,1,7.327902142064283
CHEMBL1082350,CC(=O)O[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,32.0,IC50,ChEMBL,1,7.494850021680094
CHEMBL1085552,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)nc1,19.0,IC50,ChEMBL,1,7.721246399047171
CHEMBL1085306,CC(C)(CC(=O)Nc1ccccn1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,19.0,IC50,ChEMBL,1,7.721246399047171
CHEMBL1085305,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1OC,27.0,IC50,ChEMBL,1,7.568636235841013
CHEMBL1084972,CC(C)(CC(=O)NC1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,29.0,IC50,ChEMBL,1,7.5376020021010435
CHEMBL1084601,CC(C)(CC(=O)N1C2CCC1CC2)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,66.0,IC50,ChEMBL,1,7.180456064458132
CHEMBL1085598,CC(C)(CC(=O)N1CCCCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,160.0,IC50,ChEMBL,1,6.795880017344075
CHEMBL1085597,CCOC(=O)N1CCN(C(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)CC1,63.0,IC50,ChEMBL,1,7.200659450546418
CHEMBL1085596,CN1CCN(C(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)CC1,93.0,IC50,ChEMBL,1,7.031517051446065
CHEMBL1085595,CC(C)(CC(=O)N1CCN(S(C)(=O)=O)CC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,24.0,IC50,ChEMBL,1,7.619788758288394
CHEMBL1085333,CC(C)(CC(=O)N1CCOCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,20.0,IC50,ChEMBL,1,7.698970004336019
CHEMBL1085332,CC(C)(CC(=O)N1CCC(=O)CC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,26.0,IC50,ChEMBL,1,7.585026652029182
CHEMBL1085075,CC(C)(CC(=O)N1CC=CCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,18.0,IC50,ChEMBL,1,7.7447274948966935
CHEMBL1085074,CC(C)(CC(=O)N1CCCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,27.0,IC50,ChEMBL,1,7.568636235841013
CHEMBL1085580,CC(C)(CC(=O)N1CCSC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,27.0,IC50,ChEMBL,1,7.568636235841013
CHEMBL1085579,C[C@@H]1CCCN1C(=O)CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,32.0,IC50,ChEMBL,1,7.494850021680094
CHEMBL1086039,CC(C)(CC(=O)N1CCC[C@H]1CO)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,24.0,IC50,ChEMBL,1,7.619788758288394
CHEMBL1082465,CC(C)(CC(=O)N1CC[C@@H](F)C1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,39.0,IC50,ChEMBL,1,7.4089353929735005
CHEMBL1082464,CC(C)(CC(=O)N1CC[C@H](O)C1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,50.0,IC50,ChEMBL,1,7.301029995663981
CHEMBL1082463,CC(C)(CC(=O)N1CC[C@@H](O)C1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,30.0,IC50,ChEMBL,1,7.522878745280337
CHEMBL1082462,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,15.0,IC50,ChEMBL,1,7.823908740944319
CHEMBL1086502,CC(C)(CC(=O)N1CC[C@@H](O)C1)NCC(=O)N1CCC[C@H]1C#N,180.0,IC50,ChEMBL,1,6.7447274948966935
CHEMBL1082997,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1CCC[C@H]1C#N,71.0,IC50,ChEMBL,1,7.1487416512809245
CHEMBL1082996,C#C[C@@H]1C[C@H](F)CN1C(=O)CC(C)(C)CC(=O)N[C@H]1C[C@@H]1c1cccc(Cl)c1,15.0,IC50,ChEMBL,1,7.823908740944319
CHEMBL1085269,CN(C)C(=O)N1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,9.0,IC50,ChEMBL,1,8.045757490560675
CHEMBL1085522,CC(C)NC(=O)N1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,120.0,IC50,ChEMBL,1,6.920818753952375
CHEMBL1082707,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)N3CCCC3)C[C@@H]2C1,39.0,IC50,ChEMBL,1,7.4089353929735005
CHEMBL1082708,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)N3CCCCC3)C[C@@H]2C1,69.0,IC50,ChEMBL,1,7.161150909262744
CHEMBL1082716,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)N3CCOCC3)C[C@@H]2C1,50.0,IC50,ChEMBL,1,7.301029995663981
CHEMBL1083031,COC(=O)N1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,24.0,IC50,ChEMBL,1,7.619788758288394
CHEMBL1083032,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)CO)C[C@@H]2C1,14.0,IC50,ChEMBL,1,7.853871964321762
CHEMBL1086466,CN(C)C(=O)N1C[C@H]2C[C@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1,83.0,IC50,ChEMBL,1,7.080921907623926
CHEMBL1083287,CN(C)C(=O)N1C[C@@H]2C[C@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,13.0,IC50,ChEMBL,1,7.886056647693163
CHEMBL1083588,CN(C)C(=O)N1C[C@@H]2C[C@@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,13.0,IC50,ChEMBL,1,7.886056647693163
CHEMBL387050,O=C1c2ccccc2CN1CC(=O)N1CCC[C@H]1B(O)O,8000.0,IC50,ChEMBL,2,5.096910013008056
CHEMBL1243372,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCN1Cc2ccccc2C1=O,10.0,IC50,ChEMBL,1,8.0
CHEMBL1243373,O=C(NCC(=O)N1CCC[C@H]1B(O)O)c1cccc2ccccc12,20000.0,IC50,ChEMBL,0,4.698970004336019
CHEMBL1243374,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1cccc2ccccc12,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243402,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243403,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1242939,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(Cl)cc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1242940,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(F)cc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1242966,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(C(F)(F)F)cc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1242967,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCc3ccccc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1242993,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCc3ccsc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1242994,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCn3cc(C(F)(F)F)nc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243027,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCn3c(nnc3C(F)(F)F)C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243028,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCN(c3ccc(F)cc3)CC2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243060,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCN(c3ccncc3)CC2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243061,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CC=C(c3ccc(Cl)cc3)CC2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243091,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCCC2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243092,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2CCCCC2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243093,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)Nc2ccccc2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243126,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243127,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccc(Cl)cc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243153,N#C[C@@H]1CC(F)(F)CN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243154,O=C1N[C@H](C(=O)N2CCSC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243183,O=C1N[C@H](C(=O)N2CCCC2)C[C@H]1CC(=O)N1Cc2ccccc2C1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243184,O=C1N[C@H](C(=O)N2CCC[C@H]2B(O)O)C[C@H]1CC(=O)N1Cc2ccccc2C1,570.0,IC50,ChEMBL,1,6.2441251443275085
CHEMBL1243215,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243216,NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H](CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
CHEMBL1243248,N#C[C@@H]1CCCN1C(=O)[C@@H]1CC(CC(=O)N2Cc3ccccc3C2)C(=O)N1,100000.0,IC50,ChEMBL,0,4.0
